,DocID,TokenID,Token,Tag
63823,S0370269304008792,S0370269304008792-151,framework,O
63824,S0370269304008792,S0370269304008792-152,",",O
63825,S0370269304008792,S0370269304008792-153,comparisons,B
63826,S0370269304008792,S0370269304008792-154,with,I
63827,S0370269304008792,S0370269304008792-155,experiments,L
63828,S0370269304008792,S0370269304008792-156,support,O
63829,S0370269304008792,S0370269304008792-157,the,O
63830,S0370269304008792,S0370269304008792-158,introduction,B
63831,S0370269304008792,S0370269304008792-159,of,I
63832,S0370269304008792,S0370269304008792-160,the,I
63833,S0370269304008792,S0370269304008792-161,δ,B
63834,S0370269304008792,S0370269304008792-162,meson,L
63835,S0370269304008792,S0370269304008792-163,in,I
63836,S0370269304008792,S0370269304008792-164,the,I
63837,S0370269304008792,S0370269304008792-165,description,I
63838,S0370269304008792,S0370269304008792-166,of,I
63839,S0370269304008792,S0370269304008792-167,the,I
63840,S0370269304008792,S0370269304008792-168,iso-vector,I
63841,S0370269304008792,S0370269304008792-169,equation,I
63842,S0370269304008792,S0370269304008792-170,of,I
63843,S0370269304008792,S0370269304008792-171,state,L
63844,S0370269304008792,S0370269304008792-172,.,O
63845,S0038092X11004129,S0038092X11004129-0,Assuming,O
63846,S0038092X11004129,S0038092X11004129-1,a,O
63847,S0038092X11004129,S0038092X11004129-2,constant,O
63848,S0038092X11004129,S0038092X11004129-3,cell,B
63849,S0038092X11004129,S0038092X11004129-4,electrical,I
63850,S0038092X11004129,S0038092X11004129-5,conversion,L
63851,S0038092X11004129,S0038092X11004129-6,efficiency,O
63852,S0038092X11004129,S0038092X11004129-7,of,O
63853,S0038092X11004129,S0038092X11004129-8,15,O
63854,S0038092X11004129,S0038092X11004129-9,%,O
63855,S0038092X11004129,S0038092X11004129-10,",",O
63856,S0038092X11004129,S0038092X11004129-11,a,O
63857,S0038092X11004129,S0038092X11004129-12,constant,O
63858,S0038092X11004129,S0038092X11004129-13,fraction,O
63859,S0038092X11004129,S0038092X11004129-14,of,O
63860,S0038092X11004129,S0038092X11004129-15,the,O
63861,S0038092X11004129,S0038092X11004129-16,incident,O
63862,S0038092X11004129,S0038092X11004129-17,solar,B
63863,S0038092X11004129,S0038092X11004129-18,radiation,L
63864,S0038092X11004129,S0038092X11004129-19,would,O
63865,S0038092X11004129,S0038092X11004129-20,be,O
63866,S0038092X11004129,S0038092X11004129-21,dissipated,O
63867,S0038092X11004129,S0038092X11004129-22,by,O
63868,S0038092X11004129,S0038092X11004129-23,the,O
63869,S0038092X11004129,S0038092X11004129-24,solar,B
63870,S0038092X11004129,S0038092X11004129-25,cell,O
63871,S0038092X11004129,S0038092X11004129-26,for,O
63872,S0038092X11004129,S0038092X11004129-27,each,O
63873,S0038092X11004129,S0038092X11004129-28,solar,O
63874,S0038092X11004129,S0038092X11004129-29,radiation,L
63875,S0038092X11004129,S0038092X11004129-30,intensity,O
63876,S0038092X11004129,S0038092X11004129-31,level,O
63877,S0038092X11004129,S0038092X11004129-32,.,O
63878,S0038092X11004129,S0038092X11004129-33,From,O
63879,S0038092X11004129,S0038092X11004129-34,Table,O
63880,S0038092X11004129,S0038092X11004129-35,2,O
63881,S0038092X11004129,S0038092X11004129-36,",",O
63882,S0038092X11004129,S0038092X11004129-37,it,O
63883,S0038092X11004129,S0038092X11004129-38,can,O
63884,S0038092X11004129,S0038092X11004129-39,be,O
63885,S0038092X11004129,S0038092X11004129-40,seen,O
63886,S0038092X11004129,S0038092X11004129-41,that,O
63887,S0038092X11004129,S0038092X11004129-42,for,O
63888,S0038092X11004129,S0038092X11004129-43,the,O
63889,S0038092X11004129,S0038092X11004129-44,worst,O
63890,S0038092X11004129,S0038092X11004129-45,scenario,O
63891,S0038092X11004129,S0038092X11004129-46,when,O
63892,S0038092X11004129,S0038092X11004129-47,the,O
63893,S0038092X11004129,S0038092X11004129-48,ambient,O
63894,S0038092X11004129,S0038092X11004129-49,temperature,O
63895,S0038092X11004129,S0038092X11004129-50,was,O
63896,S0038092X11004129,S0038092X11004129-51,50°C,O
63897,S0038092X11004129,S0038092X11004129-52,with,O
63898,S0038092X11004129,S0038092X11004129-53,natural,B
63899,S0038092X11004129,S0038092X11004129-54,convection,L
63900,S0038092X11004129,S0038092X11004129-55,only,O
63901,S0038092X11004129,S0038092X11004129-56,",",O
63902,S0038092X11004129,S0038092X11004129-57,the,O
63903,S0038092X11004129,S0038092X11004129-58,predicted,B
63904,S0038092X11004129,S0038092X11004129-59,cell,I
63905,S0038092X11004129,S0038092X11004129-60,electrical,I
63906,S0038092X11004129,S0038092X11004129-61,conversion,I
63907,S0038092X11004129,S0038092X11004129-62,efficiency,L
63908,S0038092X11004129,S0038092X11004129-63,would,O
63909,S0038092X11004129,S0038092X11004129-64,have,O
63910,S0038092X11004129,S0038092X11004129-65,reduced,O
63911,S0038092X11004129,S0038092X11004129-66,to,O
63912,S0038092X11004129,S0038092X11004129-67,approximately,O
63913,S0038092X11004129,S0038092X11004129-68,8,O
63914,S0038092X11004129,S0038092X11004129-69,%,O
63915,S0038092X11004129,S0038092X11004129-70,rather,O
63916,S0038092X11004129,S0038092X11004129-71,than,O
63917,S0038092X11004129,S0038092X11004129-72,the,O
63918,S0038092X11004129,S0038092X11004129-73,15,O
63919,S0038092X11004129,S0038092X11004129-74,%,O
63920,S0038092X11004129,S0038092X11004129-75,assumed,O
63921,S0038092X11004129,S0038092X11004129-76,.,O
63922,S0038092X11004129,S0038092X11004129-77,The,O
63923,S0038092X11004129,S0038092X11004129-78,energy,O
63924,S0038092X11004129,S0038092X11004129-79,dissipated,O
63925,S0038092X11004129,S0038092X11004129-80,as,O
63926,S0038092X11004129,S0038092X11004129-81,heat,O
63927,S0038092X11004129,S0038092X11004129-82,from,O
63928,S0038092X11004129,S0038092X11004129-83,the,O
63929,S0038092X11004129,S0038092X11004129-84,cell,O
63930,S0038092X11004129,S0038092X11004129-85,would,O
63931,S0038092X11004129,S0038092X11004129-86,thus,O
63932,S0038092X11004129,S0038092X11004129-87,be,O
63933,S0038092X11004129,S0038092X11004129-88,7,O
63934,S0038092X11004129,S0038092X11004129-89,%,O
63935,S0038092X11004129,S0038092X11004129-90,higher,O
63936,S0038092X11004129,S0038092X11004129-91,.,O
63937,S0038092X11004129,S0038092X11004129-92,To,O
63938,S0038092X11004129,S0038092X11004129-93,correct,O
63939,S0038092X11004129,S0038092X11004129-94,for,O
63940,S0038092X11004129,S0038092X11004129-95,this,O
63941,S0038092X11004129,S0038092X11004129-96,effect,O
63942,S0038092X11004129,S0038092X11004129-97,the,O
63943,S0038092X11004129,S0038092X11004129-98,apparent,B
63944,S0038092X11004129,S0038092X11004129-99,insolation,I
63945,S0038092X11004129,S0038092X11004129-100,level,L
63946,S0038092X11004129,S0038092X11004129-101,should,O
63947,S0038092X11004129,S0038092X11004129-102,be,O
63948,S0038092X11004129,S0038092X11004129-103,modified,O
63949,S0038092X11004129,S0038092X11004129-104,using,O
63950,S0038092X11004129,S0038092X11004129-105,the,O
63951,S0038092X11004129,S0038092X11004129-106,following,O
63952,S0038092X11004129,S0038092X11004129-107,formula,O
63953,S0038092X11004129,S0038092X11004129-108,:,O
63954,S0038092X11004129,S0038092X11004129-109,(,O
63955,S0038092X11004129,S0038092X11004129-110,3,B
63956,S0038092X11004129,S0038092X11004129-111,),O
63957,S0038092X11004129,S0038092X11004129-112,Iact=I×0.850.85+dηwhere,L
63958,S0038092X11004129,S0038092X11004129-113,Iact,O
63959,S0038092X11004129,S0038092X11004129-114,is,O
63960,S0038092X11004129,S0038092X11004129-115,the,O
63961,S0038092X11004129,S0038092X11004129-116,actual,O
63962,S0038092X11004129,S0038092X11004129-117,incident,O
63963,S0038092X11004129,S0038092X11004129-118,solar,B
63964,S0038092X11004129,S0038092X11004129-119,radiation,L
63965,S0038092X11004129,S0038092X11004129-120,intensity,O
63966,S0038092X11004129,S0038092X11004129-121,",",O
63967,S0038092X11004129,S0038092X11004129-122,dη,O
63968,S0038092X11004129,S0038092X11004129-123,is,O
63969,S0038092X11004129,S0038092X11004129-124,solar,O
63970,S0038092X11004129,S0038092X11004129-125,cell,O
63971,S0038092X11004129,S0038092X11004129-126,efficiency,O
63972,S0038092X11004129,S0038092X11004129-127,difference,O
63973,S0038092X11004129,S0038092X11004129-128,between,O
63974,S0038092X11004129,S0038092X11004129-129,the,O
63975,S0038092X11004129,S0038092X11004129-130,initially,O
63976,S0038092X11004129,S0038092X11004129-131,assumed,O
63977,S0038092X11004129,S0038092X11004129-132,15,O
63978,S0038092X11004129,S0038092X11004129-133,%,O
63979,S0038092X11004129,S0038092X11004129-134,and,O
63980,S0038092X11004129,S0038092X11004129-135,final,O
63981,S0038092X11004129,S0038092X11004129-136,calculated,O
63982,S0038092X11004129,S0038092X11004129-137,cell,O
63983,S0038092X11004129,S0038092X11004129-138,efficiency,O
63984,S0038092X11004129,S0038092X11004129-139,based,O
63985,S0038092X11004129,S0038092X11004129-140,on,O
63986,S0038092X11004129,S0038092X11004129-141,measured,O
63987,S0038092X11004129,S0038092X11004129-142,cell,O
63988,S0038092X11004129,S0038092X11004129-143,temperature,O
63989,S0038092X11004129,S0038092X11004129-144,.,O
63990,S0370269304009979,S0370269304009979-0,On,O
63991,S0370269304009979,S0370269304009979-1,the,O
63992,S0370269304009979,S0370269304009979-2,other,O
63993,S0370269304009979,S0370269304009979-3,hand,O
63994,S0370269304009979,S0370269304009979-4,",",O
63995,S0370269304009979,S0370269304009979-5,the,O
63996,S0370269304009979,S0370269304009979-6,other,O
63997,S0370269304009979,S0370269304009979-7,local,B
63998,S0370269304009979,S0370269304009979-8,fields,O
63999,S0370269304009979,S0370269304009979-9,except,O
64000,S0370269304009979,S0370269304009979-10,the,O
64001,S0370269304009979,S0370269304009979-11,gravitational,O
64002,S0370269304009979,S0370269304009979-12,field,O
64003,S0370269304009979,S0370269304009979-13,are,O
64004,S0370269304009979,S0370269304009979-14,not,O
64005,S0370269304009979,S0370269304009979-15,always,O
64006,S0370269304009979,S0370269304009979-16,localized,O
64007,S0370269304009979,S0370269304009979-17,on,I
64008,S0370269304009979,S0370269304009979-18,the,I
64009,S0370269304009979,S0370269304009979-19,brane,L
64010,S0370269304009979,S0370269304009979-20,even,O
64011,S0370269304009979,S0370269304009979-21,in,O
64012,S0370269304009979,S0370269304009979-22,the,O
64013,S0370269304009979,S0370269304009979-23,warped,B
64014,S0370269304009979,S0370269304009979-24,geometry,L
64015,S0370269304009979,S0370269304009979-25,.,O
64016,S0370269304009979,S0370269304009979-26,Indeed,O
64017,S0370269304009979,S0370269304009979-27,",",O
64018,S0370269304009979,S0370269304009979-28,in,O
64019,S0370269304009979,S0370269304009979-29,the,O
64020,S0370269304009979,S0370269304009979-30,Randall–Sundrum,B
64021,S0370269304009979,S0370269304009979-31,model,L
64022,S0370269304009979,S0370269304009979-32,in,O
64023,S0370269304009979,S0370269304009979-33,five,B
64024,S0370269304009979,S0370269304009979-34,dimensions,L
64025,S0370269304009979,S0370269304009979-35,[,O
64026,S0370269304009979,S0370269304009979-36,2,O
64027,S0370269304009979,S0370269304009979-37,],O
64028,S0370269304009979,S0370269304009979-38,",",O
64029,S0370269304009979,S0370269304009979-39,the,O
64030,S0370269304009979,S0370269304009979-40,following,O
64031,S0370269304009979,S0370269304009979-41,facts,O
64032,S0370269304009979,S0370269304009979-42,are,O
64033,S0370269304009979,S0370269304009979-43,well,O
64034,S0370269304009979,S0370269304009979-44,known,O
64035,S0370269304009979,S0370269304009979-45,:,O
64036,S0370269304009979,S0370269304009979-46,spin,B
64037,S0370269304009979,S0370269304009979-47,0,I
64038,S0370269304009979,S0370269304009979-48,field,I
64039,S0370269304009979,S0370269304009979-49,is,I
64040,S0370269304009979,S0370269304009979-50,localized,I
64041,S0370269304009979,S0370269304009979-51,on,I
64042,S0370269304009979,S0370269304009979-52,a,I
64043,S0370269304009979,S0370269304009979-53,brane,L
64044,S0370269304009979,S0370269304009979-54,with,O
64045,S0370269304009979,S0370269304009979-55,positive,B
64046,S0370269304009979,S0370269304009979-56,tension,L
64047,S0370269304009979,S0370269304009979-57,which,O
64048,S0370269304009979,S0370269304009979-58,also,O
64049,S0370269304009979,S0370269304009979-59,localizes,B
64050,S0370269304009979,S0370269304009979-60,the,I
64051,S0370269304009979,S0370269304009979-61,graviton,L
64052,S0370269304009979,S0370269304009979-62,while,O
64053,S0370269304009979,S0370269304009979-63,the,O
64054,S0370269304009979,S0370269304009979-64,spin,O
64055,S0370269304009979,S0370269304009979-65,1/2,O
64056,S0370269304009979,S0370269304009979-66,and,O
64057,S0370269304009979,S0370269304009979-67,3/2,O
64058,S0370269304009979,S0370269304009979-68,fields,O
64059,S0370269304009979,S0370269304009979-69,are,O
64060,S0370269304009979,S0370269304009979-70,localized,O
64061,S0370269304009979,S0370269304009979-71,not,O
64062,S0370269304009979,S0370269304009979-72,on,O
64063,S0370269304009979,S0370269304009979-73,a,O
64064,S0370269304009979,S0370269304009979-74,brane,O
64065,S0370269304009979,S0370269304009979-75,with,O
64066,S0370269304009979,S0370269304009979-76,positive,B
64067,S0370269304009979,S0370269304009979-77,tension,L
64068,S0370269304009979,S0370269304009979-78,but,O
64069,S0370269304009979,S0370269304009979-79,on,O
64070,S0370269304009979,S0370269304009979-80,a,O
64071,S0370269304009979,S0370269304009979-81,brane,O
64072,S0370269304009979,S0370269304009979-82,with,O
64073,S0370269304009979,S0370269304009979-83,negative,B
64074,S0370269304009979,S0370269304009979-84,tension,L
64075,S0370269304009979,S0370269304009979-85,[,O
64076,S0370269304009979,S0370269304009979-86,6,O
64077,S0370269304009979,S0370269304009979-87,],O
64078,S0370269304009979,S0370269304009979-88,.,O
64079,S0370269304009979,S0370269304009979-89,Spin,O
64080,S0370269304009979,S0370269304009979-90,1,O
64081,S0370269304009979,S0370269304009979-91,field,O
64082,S0370269304009979,S0370269304009979-92,is,O
64083,S0370269304009979,S0370269304009979-93,not,O
64084,S0370269304009979,S0370269304009979-94,localized,O
64085,S0370269304009979,S0370269304009979-95,neither,O
64086,S0370269304009979,S0370269304009979-96,on,O
64087,S0370269304009979,S0370269304009979-97,a,O
64088,S0370269304009979,S0370269304009979-98,brane,O
64089,S0370269304009979,S0370269304009979-99,with,O
64090,S0370269304009979,S0370269304009979-100,positive,B
64091,S0370269304009979,S0370269304009979-101,tension,L
64092,S0370269304009979,S0370269304009979-102,nor,O
64093,S0370269304009979,S0370269304009979-103,on,O
64094,S0370269304009979,S0370269304009979-104,a,O
64095,S0370269304009979,S0370269304009979-105,brane,O
64096,S0370269304009979,S0370269304009979-106,with,O
64097,S0370269304009979,S0370269304009979-107,negative,B
64098,S0370269304009979,S0370269304009979-108,tension,L
64099,S0370269304009979,S0370269304009979-109,[,O
64100,S0370269304009979,S0370269304009979-110,7,O
64101,S0370269304009979,S0370269304009979-111,],O
64102,S0370269304009979,S0370269304009979-112,.,O
64103,S0370269304009979,S0370269304009979-113,In,O
64104,S0370269304009979,S0370269304009979-114,six,B
64105,S0370269304009979,S0370269304009979-115,space–time,I
64106,S0370269304009979,S0370269304009979-116,dimensions,L
64107,S0370269304009979,S0370269304009979-117,",",O
64108,S0370269304009979,S0370269304009979-118,the,O
64109,S0370269304009979,S0370269304009979-119,spin,O
64110,S0370269304009979,S0370269304009979-120,1,O
64111,S0370269304009979,S0370269304009979-121,gauge,O
64112,S0370269304009979,S0370269304009979-122,field,O
64113,S0370269304009979,S0370269304009979-123,is,O
64114,S0370269304009979,S0370269304009979-124,also,O
64115,S0370269304009979,S0370269304009979-125,localized,B
64116,S0370269304009979,S0370269304009979-126,on,I
64117,S0370269304009979,S0370269304009979-127,the,I
64118,S0370269304009979,S0370269304009979-128,brane,L
64119,S0370269304009979,S0370269304009979-129,[,O
64120,S0370269304009979,S0370269304009979-130,8,O
64121,S0370269304009979,S0370269304009979-131,],O
64122,S0370269304009979,S0370269304009979-132,.,O
64123,S0370269304009979,S0370269304009979-133,Thus,O
64124,S0370269304009979,S0370269304009979-134,",",O
64125,S0370269304009979,S0370269304009979-135,in,O
64126,S0370269304009979,S0370269304009979-136,order,O
64127,S0370269304009979,S0370269304009979-137,to,O
64128,S0370269304009979,S0370269304009979-138,fulfill,O
