DocID,TokenID,Token,Tag
S0254058415304235,S0254058415304235-172,",",
S0254058415304235,S0254058415304235-173,however,
S0254058415304235,S0254058415304235-174,this,
S0254058415304235,S0254058415304235-175,is,
S0254058415304235,S0254058415304235-176,outside,
S0254058415304235,S0254058415304235-177,the,
S0254058415304235,S0254058415304235-178,scope,
S0254058415304235,S0254058415304235-179,of,
S0254058415304235,S0254058415304235-180,this,
S0254058415304235,S0254058415304235-181,enquiry,
S0254058415304235,S0254058415304235-182,.,
S004578251300176X,S004578251300176X-0,Powder,
S004578251300176X,S004578251300176X-1,metallurgy,
S004578251300176X,S004578251300176X-2,is,
S004578251300176X,S004578251300176X-3,a,
S004578251300176X,S004578251300176X-4,versatile,
S004578251300176X,S004578251300176X-5,technology,
S004578251300176X,S004578251300176X-6,for,
S004578251300176X,S004578251300176X-7,the,
S004578251300176X,S004578251300176X-8,manufacturing,
S004578251300176X,S004578251300176X-9,of,
S004578251300176X,S004578251300176X-10,components,
S004578251300176X,S004578251300176X-11,to,
S004578251300176X,S004578251300176X-12,(,
S004578251300176X,S004578251300176X-13,near,
S004578251300176X,S004578251300176X-14,),
S004578251300176X,S004578251300176X-15,net-shape,
S004578251300176X,S004578251300176X-16,with,
S004578251300176X,S004578251300176X-17,high,
S004578251300176X,S004578251300176X-18,product,
S004578251300176X,S004578251300176X-19,quality,
S004578251300176X,S004578251300176X-20,.,
S004578251300176X,S004578251300176X-21,For,
S004578251300176X,S004578251300176X-22,a,
S004578251300176X,S004578251300176X-23,hardmetal,
S004578251300176X,S004578251300176X-24,(,
S004578251300176X,S004578251300176X-25,such,
S004578251300176X,S004578251300176X-26,as,
S004578251300176X,S004578251300176X-27,WC-Co,
S004578251300176X,S004578251300176X-28,),
S004578251300176X,S004578251300176X-29,cold,
S004578251300176X,S004578251300176X-30,compaction,
S004578251300176X,S004578251300176X-31,of,
S004578251300176X,S004578251300176X-32,the,
S004578251300176X,S004578251300176X-33,powder,
S004578251300176X,S004578251300176X-34,to,
S004578251300176X,S004578251300176X-35,a,
S004578251300176X,S004578251300176X-36,“,
S004578251300176X,S004578251300176X-37,green,
S004578251300176X,S004578251300176X-38,body,
S004578251300176X,S004578251300176X-39,”,
S004578251300176X,S004578251300176X-40,is,
S004578251300176X,S004578251300176X-41,followed,
S004578251300176X,S004578251300176X-42,by,
S004578251300176X,S004578251300176X-43,liquid-phase,
S004578251300176X,S004578251300176X-44,sintering,
S004578251300176X,S004578251300176X-45,from,
S004578251300176X,S004578251300176X-46,the,
S004578251300176X,S004578251300176X-47,subsequent,
S004578251300176X,S004578251300176X-48,heating,
S004578251300176X,S004578251300176X-49,.,
S004578251300176X,S004578251300176X-50,This,
S004578251300176X,S004578251300176X-51,means,
S004578251300176X,S004578251300176X-52,that,
S004578251300176X,S004578251300176X-53,the,
S004578251300176X,S004578251300176X-54,binder,
S004578251300176X,S004578251300176X-55,metal,
S004578251300176X,S004578251300176X-56,Co,
S004578251300176X,S004578251300176X-57,is,
S004578251300176X,S004578251300176X-58,heated,
S004578251300176X,S004578251300176X-59,to,
S004578251300176X,S004578251300176X-60,melt,
S004578251300176X,S004578251300176X-61,in,
S004578251300176X,S004578251300176X-62,order,
S004578251300176X,S004578251300176X-63,to,
S004578251300176X,S004578251300176X-64,obtain,
S004578251300176X,S004578251300176X-65,sufficient,
S004578251300176X,S004578251300176X-66,mobility,
S004578251300176X,S004578251300176X-67,via,
S004578251300176X,S004578251300176X-68,capillary,
S004578251300176X,S004578251300176X-69,action,
S004578251300176X,S004578251300176X-70,",",
S004578251300176X,S004578251300176X-71,i.e.,
S004578251300176X,S004578251300176X-72,",",
S004578251300176X,S004578251300176X-73,via,
S004578251300176X,S004578251300176X-74,surface,
S004578251300176X,S004578251300176X-75,traction,
S004578251300176X,S004578251300176X-76,",",
S004578251300176X,S004578251300176X-77,stemming,
S004578251300176X,S004578251300176X-78,from,
S004578251300176X,S004578251300176X-79,stored,
S004578251300176X,S004578251300176X-80,surface,
S004578251300176X,S004578251300176X-81,energy,
S004578251300176X,S004578251300176X-82,.,
S004578251300176X,S004578251300176X-83,The,
S004578251300176X,S004578251300176X-84,resulting,
S004578251300176X,S004578251300176X-85,flow,
S004578251300176X,S004578251300176X-86,causes,
S004578251300176X,S004578251300176X-87,gradual,
S004578251300176X,S004578251300176X-88,filling,
S004578251300176X,S004578251300176X-89,of,
S004578251300176X,S004578251300176X-90,the,
S004578251300176X,S004578251300176X-91,pore,
S004578251300176X,S004578251300176X-92,space,
S004578251300176X,S004578251300176X-93,and,
S004578251300176X,S004578251300176X-94,brings,
S004578251300176X,S004578251300176X-95,about,
S004578251300176X,S004578251300176X-96,a,
S004578251300176X,S004578251300176X-97,macroscopic,
S004578251300176X,S004578251300176X-98,shrinkage,
S004578251300176X,S004578251300176X-99,of,
S004578251300176X,S004578251300176X-100,the,
S004578251300176X,S004578251300176X-101,particle,
S004578251300176X,S004578251300176X-102,compact,
S004578251300176X,S004578251300176X-103,until,
S004578251300176X,S004578251300176X-104,a,
S004578251300176X,S004578251300176X-105,completely,
S004578251300176X,S004578251300176X-106,dense,
S004578251300176X,S004578251300176X-107,state,
S004578251300176X,S004578251300176X-108,is,
S004578251300176X,S004578251300176X-109,obtained,
S004578251300176X,S004578251300176X-110,",",
S004578251300176X,S004578251300176X-111,at,
S004578251300176X,S004578251300176X-112,least,
S004578251300176X,S004578251300176X-113,ideally,
S004578251300176X,S004578251300176X-114,.,
S004578251300176X,S004578251300176X-115,To,
S004578251300176X,S004578251300176X-116,model,
S004578251300176X,S004578251300176X-117,and,
S004578251300176X,S004578251300176X-118,quantitatively,
S004578251300176X,S004578251300176X-119,simulate,
S004578251300176X,S004578251300176X-120,the,
S004578251300176X,S004578251300176X-121,sintering,
S004578251300176X,S004578251300176X-122,process,
S004578251300176X,S004578251300176X-123,is,
S004578251300176X,S004578251300176X-124,a,
S004578251300176X,S004578251300176X-125,challenging,
S004578251300176X,S004578251300176X-126,task,
S004578251300176X,S004578251300176X-127,.,
S004578251300176X,S004578251300176X-128,The,
S004578251300176X,S004578251300176X-129,goal,
S004578251300176X,S004578251300176X-130,is,
S004578251300176X,S004578251300176X-131,to,
S004578251300176X,S004578251300176X-132,(,
S004578251300176X,S004578251300176X-133,i,
S004578251300176X,S004578251300176X-134,),
S004578251300176X,S004578251300176X-135,estimate,
S004578251300176X,S004578251300176X-136,the,
S004578251300176X,S004578251300176X-137,final,
S004578251300176X,S004578251300176X-138,resulting,
S004578251300176X,S004578251300176X-139,quality,
S004578251300176X,S004578251300176X-140,(,
S004578251300176X,S004578251300176X-141,i.e.,
S004578251300176X,S004578251300176X-142,",",
S004578251300176X,S004578251300176X-143,in,
S004578251300176X,S004578251300176X-144,terms,
S004578251300176X,S004578251300176X-145,of,
S004578251300176X,S004578251300176X-146,porosity,
S004578251300176X,S004578251300176X-147,),
S004578251300176X,S004578251300176X-148,and,
S004578251300176X,S004578251300176X-149,(,
S004578251300176X,S004578251300176X-150,ii,
S004578251300176X,S004578251300176X-151,),
S004578251300176X,S004578251300176X-152,to,
S004578251300176X,S004578251300176X-153,predict,
S004578251300176X,S004578251300176X-154,the,
S004578251300176X,S004578251300176X-155,final,
S004578251300176X,S004578251300176X-156,net,
S004578251300176X,S004578251300176X-157,shape,
S004578251300176X,S004578251300176X-158,and,
S004578251300176X,S004578251300176X-159,size,
S004578251300176X,S004578251300176X-160,of,
S004578251300176X,S004578251300176X-161,the,
S004578251300176X,S004578251300176X-162,sintered,
S004578251300176X,S004578251300176X-163,component,
S004578251300176X,S004578251300176X-164,.,
S0021999113006955,S0021999113006955-0,The,
S0021999113006955,S0021999113006955-1,test,
S0021999113006955,S0021999113006955-2,cases,
S0021999113006955,S0021999113006955-3,confirm,
S0021999113006955,S0021999113006955-4,that,
S0021999113006955,S0021999113006955-5,the,
S0021999113006955,S0021999113006955-6,high-order,
S0021999113006955,S0021999113006955-7,discretisation,
S0021999113006955,S0021999113006955-8,retains,
S0021999113006955,S0021999113006955-9,exponential,
S0021999113006955,S0021999113006955-10,convergence,
S0021999113006955,S0021999113006955-11,properties,
S0021999113006955,S0021999113006955-12,with,
S0021999113006955,S0021999113006955-13,increasing,
S0021999113006955,S0021999113006955-14,geometric,
S0021999113006955,S0021999113006955-15,and,
S0021999113006955,S0021999113006955-16,expansion,
S0021999113006955,S0021999113006955-17,polynomial,
S0021999113006955,S0021999113006955-18,order,
S0021999113006955,S0021999113006955-19,if,
S0021999113006955,S0021999113006955-20,both,
S0021999113006955,S0021999113006955-21,the,
S0021999113006955,S0021999113006955-22,solution,
S0021999113006955,S0021999113006955-23,and,
S0021999113006955,S0021999113006955-24,true,
S0021999113006955,S0021999113006955-25,surface,
S0021999113006955,S0021999113006955-26,are,
S0021999113006955,S0021999113006955-27,smooth,
S0021999113006955,S0021999113006955-28,.,
S0021999113006955,S0021999113006955-29,Errors,
S0021999113006955,S0021999113006955-30,are,
S0021999113006955,S0021999113006955-31,found,
S0021999113006955,S0021999113006955-32,to,
S0021999113006955,S0021999113006955-33,saturate,
S0021999113006955,S0021999113006955-34,when,
S0021999113006955,S0021999113006955-35,the,
S0021999113006955,S0021999113006955-36,geometric,
S0021999113006955,S0021999113006955-37,errors,
S0021999113006955,S0021999113006955-38,",",
S0021999113006955,S0021999113006955-39,due,
S0021999113006955,S0021999113006955-40,to,
S0021999113006955,S0021999113006955-41,the,
S0021999113006955,S0021999113006955-42,parametrisation,
S0021999113006955,S0021999113006955-43,of,
S0021999113006955,S0021999113006955-44,the,
S0021999113006955,S0021999113006955-45,surface,
S0021999113006955,S0021999113006955-46,elements,
S0021999113006955,S0021999113006955-47,",",
S0021999113006955,S0021999113006955-48,begin,
S0021999113006955,S0021999113006955-49,to,
S0021999113006955,S0021999113006955-50,dominate,
S0021999113006955,S0021999113006955-51,the,
S0021999113006955,S0021999113006955-52,temporal,
S0021999113006955,S0021999113006955-53,and,
S0021999113006955,S0021999113006955-54,spatial,
S0021999113006955,S0021999113006955-55,discretisation,
S0021999113006955,S0021999113006955-56,errors,
S0021999113006955,S0021999113006955-57,.,
S0021999113006955,S0021999113006955-58,For,
S0021999113006955,S0021999113006955-59,the,
S0021999113006955,S0021999113006955-60,smooth,
S0021999113006955,S0021999113006955-61,solutions,
S0021999113006955,S0021999113006955-62,considered,
S0021999113006955,S0021999113006955-63,as,
S0021999113006955,S0021999113006955-64,test,
S0021999113006955,S0021999113006955-65,cases,
S0021999113006955,S0021999113006955-66,",",
S0021999113006955,S0021999113006955-67,the,
S0021999113006955,S0021999113006955-68,results,
S0021999113006955,S0021999113006955-69,show,
S0021999113006955,S0021999113006955-70,that,
S0021999113006955,S0021999113006955-71,this,
S0021999113006955,S0021999113006955-72,dominance,
S0021999113006955,S0021999113006955-73,of,
S0021999113006955,S0021999113006955-74,geometric,
S0021999113006955,S0021999113006955-75,errors,
S0021999113006955,S0021999113006955-76,quickly,
S0021999113006955,S0021999113006955-77,limits,
S0021999113006955,S0021999113006955-78,the,
S0021999113006955,S0021999113006955-79,effectiveness,
S0021999113006955,S0021999113006955-80,of,
S0021999113006955,S0021999113006955-81,further,
S0021999113006955,S0021999113006955-82,increases,
S0021999113006955,S0021999113006955-83,in,
S0021999113006955,S0021999113006955-84,the,
S0021999113006955,S0021999113006955-85,number,
S0021999113006955,S0021999113006955-86,of,
S0021999113006955,S0021999113006955-87,degrees,
S0021999113006955,S0021999113006955-88,of,
S0021999113006955,S0021999113006955-89,freedom,
S0021999113006955,S0021999113006955-90,",",
S0021999113006955,S0021999113006955-91,either,
S0021999113006955,S0021999113006955-92,through,
S0021999113006955,S0021999113006955-93,mesh,
S0021999113006955,S0021999113006955-94,refinement,
S0021999113006955,S0021999113006955-95,or,
S0021999113006955,S0021999113006955-96,higher,
S0021999113006955,S0021999113006955-97,solution,
S0021999113006955,S0021999113006955-98,polynomial,
S0021999113006955,S0021999113006955-99,orders,
S0021999113006955,S0021999113006955-100,.,
S0021999113006955,S0021999113006955-101,Increasing,
S0021999113006955,S0021999113006955-102,the,
S0021999113006955,S0021999113006955-103,order,
S0021999113006955,S0021999113006955-104,of,
S0021999113006955,S0021999113006955-105,the,
S0021999113006955,S0021999113006955-106,geometry,
S0021999113006955,S0021999113006955-107,parametrisation,
S0021999113006955,S0021999113006955-108,reduces,
S0021999113006955,S0021999113006955-109,the,
S0021999113006955,S0021999113006955-110,geometric,
S0021999113006955,S0021999113006955-111,error,
S0021999113006955,S0021999113006955-112,.,
S0021999113006955,S0021999113006955-113,The,
S0021999113006955,S0021999113006955-114,analytic,
S0021999113006955,S0021999113006955-115,test,
S0021999113006955,S0021999113006955-116,cases,
S0021999113006955,S0021999113006955-117,presented,
S0021999113006955,S0021999113006955-118,here,
S0021999113006955,S0021999113006955-119,use,
S0021999113006955,S0021999113006955-120,a,
S0021999113006955,S0021999113006955-121,coarse,
S0021999113006955,S0021999113006955-122,curvilinear,
S0021999113006955,S0021999113006955-123,mesh,
S0021999113006955,S0021999113006955-124,;,
S0021999113006955,S0021999113006955-125,for,
S0021999113006955,S0021999113006955-126,applications,
S0021999113006955,S0021999113006955-127,",",
S0021999113006955,S0021999113006955-128,meshes,
S0021999113006955,S0021999113006955-129,are,
S0021999113006955,S0021999113006955-130,typically,
S0021999113006955,S0021999113006955-131,more,
S0021999113006955,S0021999113006955-132,refined,
S0021999113006955,S0021999113006955-133,in,
S0021999113006955,S0021999113006955-134,order,
S0021999113006955,S0021999113006955-135,to,
S0021999113006955,S0021999113006955-136,capture,
S0021999113006955,S0021999113006955-137,features,
S0021999113006955,S0021999113006955-138,in,
S0021999113006955,S0021999113006955-139,the,
S0021999113006955,S0021999113006955-140,solution,
S0021999113006955,S0021999113006955-141,and,
S0021999113006955,S0021999113006955-142,so,
S0021999113006955,S0021999113006955-143,will,
S0021999113006955,S0021999113006955-144,better,
S0021999113006955,S0021999113006955-145,capture,
S0021999113006955,S0021999113006955-146,the,
S0021999113006955,S0021999113006955-147,geometry,
S0021999113006955,S0021999113006955-148,and,
S0021999113006955,S0021999113006955-149,consequently,
S0021999113006955,S0021999113006955-150,reduce,
S0021999113006955,S0021999113006955-151,this,
S0021999113006955,S0021999113006955-152,lower,
S0021999113006955,S0021999113006955-153,bound,
